claim,headline,IsQuestion,HasTowParts,label
انفجار گوشی در صورت پاسخ به تماس از شماره 777888999 ! / شایعه 0861,آیا در صورت پاسخ به  شماره 7777888999 گوشی منفجر می شود؟:,0,0,Discuss
انفجار گوشی در صورت پاسخ به تماس از شماره 777888999 ! / شایعه 0861,انفجار موبایل را جدی بگیرید,0,0,Unrelated
انفجار گوشی در صورت پاسخ به تماس از شماره 777888999 ! / شایعه 0861,کار کردن با گوشی همراه در حین شارژ مساوی است با مرگ!!!,0,0,Unrelated
غذای بهشتی آیت الله علم الهدی در منزل رهبر انقلاب !,توضیحات دفتر آیت‌الله علم‌الهدی در پی انتشار برخی شایعات + تصاویر,0,0,Unrelated
 نبود رادار در فرودگاه یاسوج، عامل حادثه سقوط هواپیما !,رادار فرودگاه یاسوج جنجالی شد,0,0,Discuss
 نبود رادار در فرودگاه یاسوج، عامل حادثه سقوط هواپیما !,نبود رادار در فرودگاه یاسوج تکذیب شد,0,0,Discuss
 نبود رادار در فرودگاه یاسوج، عامل حادثه سقوط هواپیما !,نقص فنی عامل سقوط هواپیمای یاسوج است؟,0,0,Discuss
 نبود رادار در فرودگاه یاسوج، عامل حادثه سقوط هواپیما !,در فرودگاه یاسوج چه خبر است؟,0,0,Unrelated
 کلیپ اظهارات علم الهدی در ثواب رابطه جنسی زنان ایرانی با عراقیها !,سایت علم الهدی: تکذیب سخنان درباره ثواب صیغه مردان عراقی برای زنان ایرانی,0,0,Discuss
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,سیدامامی بدون کالبد شکافی دفن شد؛ واکنش‌های بین‌المللی به مرگ استاد دانشگاه در زندان,0,0,Discuss
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,مرگ مشکوک استاد ایرانی-کانادایی دانشگاه در زندان اوین,0,0,Agree
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,اتهامات سنگین دادستان تهران علیه کاووس سیدامامی و فعالان محیط زیست,0,0,Unrelated
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,دکتر سیدامامی از سپاه چه فهمیده بود؟,0,0,Unrelated
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,فرزند کاووس سید امامی: مادرم همچنان امکان خروج از کشور را ندارد,0,0,Unrelated
مرگ مشکوک دکتر کاووس سیدامامی در زندان !,آنچه که درباره کاووس سیدامامی نمی‌دانید,0,0,Unrelated
ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان !,حجت الاسلام مهدی دانشمند در کاشان ممنوع المنبر شد,0,0,Agree
ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان !,واکنش حجت الاسلام دانشمند به خبر ممنوع المنبر شدنش در کاشان,0,0,Discuss
ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان !,حجت الاسلام مهدی دانشمند در کاشان ممنوع المنبر شد,0,0,Agree
ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان !,تکذیب خبر ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان,0,0,Discuss
ممنوع المنبری حجت الاسلام مهدی دانشمند در کاشان !,توهین وقیحانه مهدی دانشمند به ولی امر مسلمین,0,0,Unrelated
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,شرکت برق حرارتی: عمدی بودن آتش سوزی ساختمان این شرکت کذب است,0,0,Discuss
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,عمدی بودن آتش سوزی ساختمان برق حرارتی؟,0,0,Discuss
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,تکذیب عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی,0,0,Discuss
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,احتمال فروپاشی بخشی از ساختمان برق حرارتی وزارت نیرو,0,0,Unrelated
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,طرزطلب ابقا شد/کردی عضو هیئت مدیره برق حرارتی شد,0,0,Unrelated
ارسال نامه سرگشاده و انتقادی آیت الله ابراهیم امینی به رهبر انقلاب !,نامه جعلی اخیر توطئه‌ای علیه بنده بود/ ارادتم به رهبر معظم انقلاب دو چندان شده است,0,0,Disagree
ارسال نامه سرگشاده و انتقادی آیت الله ابراهیم امینی به رهبر انقلاب !,تکذیب ارسال نامه از سوی آیت‌الله امینی به رهبر انقلاب,0,0,Discuss
 بازداشت رئیس سابق ناجا، سردار احمدی مقدم به جرم دزدی !,ماجرای "پرونده" احمدی‌مقدم,0,0,Discuss
 بازداشت رئیس سابق ناجا، سردار احمدی مقدم به جرم دزدی !,افشاگری‌ احمدی‌مقدم درباره «بازداشت فرمانده سابق ناجا»,0,0,Discuss
 بازداشت رئیس سابق ناجا، سردار احمدی مقدم به جرم دزدی !,احمدی مقدم: نه خودم بازداشت شده ام، نه فرزندم / مرا تهدید کردند که اگر بخواهی با ما دربیافتی تو را هم با خود پایین می کشیم,0,0,Discuss
 بازداشت رئیس سابق ناجا، سردار احمدی مقدم به جرم دزدی !,پیگیری قضایی ادعاهای سردار احمدی‌مقدم,0,0,Discuss
حدیث پیامبر(ص) در مورد بطلان نماز با عبور زن و حیوانات از جلوی نمازگزار ! /شایعه 0852,تحلیل حدیث«گذر زن،اُلاغ و سگ از جلوی نمازگزار،نمازش را باطل می کند»,0,0,Discuss
حدیث پیامبر(ص) در مورد بطلان نماز با عبور زن و حیوانات از جلوی نمازگزار ! /شایعه 0852,سؤال: حکم عبور نمودن از مقابل شخص نمازگزار از منظر مذاهب اسلامی چگونه است؟,0,0,Discuss
حدیث پیامبر(ص) در مورد بطلان نماز با عبور زن و حیوانات از جلوی نمازگزار ! /شایعه 0852,دست بسته نماز خواندن در مذاهب اسلامي,0,0,Unrelated
تراشیدن موی دانش آموز دختر بە بهانە بدحجابی در ارومیه !,شایعه: تراشیدن موی دانش آموز دختر بە بهانە بدحجابی در ارومیه️,0,0,Discuss
تراشیدن موی دانش آموز دختر بە بهانە بدحجابی در ارومیه !,شایعه تراشیدن موی دختر ارومیه ای به بهانه بدحجابی,0,0,Discuss
تراشیدن موی دانش آموز دختر بە بهانە بدحجابی در ارومیه !,ماجرای قیچی کردن موی سر دانش آموز صحت ندارد,0,0,Disagree
تکمیلی/ تایید حکم اعدام قاتل بنیتا ,‍  حکم اعدام قاتل بنیتا در انتظار تایید دیوان عالی,0,0,Discuss
تکمیلی/ تایید حکم اعدام قاتل بنیتا ,حکم اعدام قاتل <<بنیتا>> تاییدشد,0,0,Agree
تکمیلی/ تایید حکم اعدام قاتل بنیتا ,حکم قصاص قاتل بنیتا اجرا شد,0,0,Agree
تکمیلی/ تایید حکم اعدام قاتل بنیتا ,اعدام سلطان قیر + جزئیات پرونده,0,0,Unrelated
موشک عجیب ایرانی !,شرح حال موشک های ایرانی و آرزوی رسیدن به اوج,0,0,Discuss
موشک عجیب ایرانی !,رونمایی از موشک هوشمند جدید ایران در روز ارتش ناظران غربی را شگفت زده کرد,0,0,Agree
موشک عجیب ایرانی !,موگرینی: برای رسیدگی به برنامه موشکی ایران باید برجام را حفظ کرد,0,0,Unrelated
دریده شدن یک انسان توسط شیر، امروز درباغ وحش شیراز !,تکذیب دریده شدن یک انسان در باغ وحش شیراز,0,0,Discuss
دریده شدن یک انسان توسط شیر، امروز درباغ وحش شیراز !,دریدن انسان توسط شیر در باغ وحش شیراز صحت دارد؟,0,0,Discuss
دریده شدن یک انسان توسط شیر، امروز درباغ وحش شیراز !,ببر سفید بازدیدکننده از باغ‌وحش را خورد! +(فیلم و تصاویر),0,0,Unrelated
دریده شدن یک انسان توسط شیر، امروز درباغ وحش شیراز !,فیلم قدیمی از حمله شیر سیرک به مربی‌اش در مشهد(18+),0,0,Discuss
کشتار وحشیانه پرندگان در فریدونکنار !,۹۰ درصد پرندگان مهاجر در فریدونکنار قربانی می‌شوند,0,0,Agree
کشتار وحشیانه پرندگان در فریدونکنار !,انتقاد از رفتار قلدرمآبانه متخلفان صید و شکار در فریدونکنار,0,0,Agree
کشتار وحشیانه پرندگان در فریدونکنار !,کشتار رقت انگيز پرندگان وحشی در بازار فريدونكنار,0,0,Agree
 آیت الله مکارم: گرفتن یارانه توسط مردم «مشکل شرعی» دارد !,آيت‌الله مکارم شيرازي: ما نگفته ايم دريافت يارانه حرام است,0,0,Discuss
 آیت الله مکارم: گرفتن یارانه توسط مردم «مشکل شرعی» دارد !,‍ آیت الله مکارم : یارانه ثروتمندان حذف شود,0,0,Discuss
